,Codigo_da_oportunidade,Classificacao_da_Oportunidade,Data_de_criacao,Faixa_de_Faturamento_Agregado,Data_Real_de_Encerramento_da_Opp2,id_fechou,numero_relacionamentos,numero_relacionamentos_convertidos,intervalo_tempo,ano,Valor_corrigido2a,Forma_de_Contratacao_Agregado,Concorrentes,n_solucoes,Software,Comissão sobre Parceiros,Cybersecurity,Desdobramento de metas,ESG,Equilíbrio fiscal,Skill_dev,Gestão Estratégica,Gestão da Educação,Gestão da Operação,Gestão da Receita,Gestão da Saúde,Gestão da Segurança Pública,Gestão da Segurança Viária,Gestão de Gastos,Gestão de operações projetizadas,Gestão de pessoas,Processes Excellence,Produtos digitais,S_amp_OP_S_amp_OE,Transformação Digital,Treinamentos,Roadmap,Segmentacao,Carteira_Nova,Segmento_Agregado2,Total_HH,Custo_Total,Margem_Total,ID_cliente
445,11651,0,2020-10-20,4,2021-01-21,1,1,0,0,2021,579.052.971.661.982,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,13,135,26226202,388.310.157.434.402,272
446,11911,2,2020-12-22,2,2021-01-21,1,9,7,3.23,2021,382.174.961.296.908,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,132,17218232,391.528.156.197.544,56
447,11755,2,2020-11-10,4,2021-01-22,1,7,4,1.5,2021,218.790.860.662.688,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,8,360,75818889,531.982.166.666.667,601
448,11037,1,2020-06-19,4,2021-01-25,0,2,0,21.47,2021,307.691.394.923.616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,20,166,138283725,393.026.289.049.178,680
449,10992,0,2020-06-08,5,2021-01-26,0,1,0,0,2021,165.098.097.430.339,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,349,50167191,589.614.623.527.843,484
450,11264,1,2020-08-10,4,2021-01-26,0,4,0,5.17,2021,853.554.468.929.714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,12,185,24532293,611.830.806.962.025,575
451,11546,0,2020-09-25,3,2021-01-26,0,1,0,0,2021,919.731.954.714.243,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,6,190,22564897,668.650.558.002.937,387
452,10275,2,2019-12-02,5,2021-01-27,0,4,3,2.63,2021,675.280.433.414.922,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,2167,269877123,460.245.754,655
453,11282,2,2020-08-12,2,2021-01-28,1,4,1,3.93,2021,299.949.439.320.906,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,64,1406174,366.852.099.913.324,591
454,11349,0,2020-08-24,3,2021-01-28,1,1,0,0,2021,364.803.372.147.048,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,12,72,11498725,574.298.671.849.692,839
455,11487,0,2020-09-18,3,2021-01-28,0,1,0,0,2021,102.723.997.172.836,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,192,281823,629.474.246.091.588,656
456,11868,2,2020-12-09,5,2021-01-28,1,4,2,1.43,2021,812.836.441.403.859,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,907,334974286,522.738.288.151.436,145
457,11846,2,2020-12-03,1,2021-01-29,1,6,4,2.4,2021,175.572.914.378.714,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,12,8905231,314.982.230.769.231,282
458,11963,2,2021-01-19,4,2021-01-29,1,3,1,17.27,2021,243.202.248.098.032,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1399,145016181,194.690.095.793.419,832
459,11093,0,2020-07-03,0,2021-02-01,0,2,0,0,2021,206.681.630.540.531,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,10,34,8248943,465.568.966.634.273,774
460,11212,0,2020-07-23,3,2021-02-01,0,1,0,0,2021,378.681.990.469.628,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,522,155289478,450.885.862.800.566,559
461,11702,0,2020-10-28,0,2021-02-01,0,1,0,0,2021,582.485.098.195.976,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,147,194699,552.416.091.954.023,332
462,12022,2,2021-01-28,1,2021-02-01,0,7,5,0.1,2021,3.749.326.490.521,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,1696642,394.056.428.571.429,282
463,11690,2,2020-10-25,3,2021-02-02,1,2,1,8.13,2021,470.774.825.120.099,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,148,12221531,652.377.700.348.432,278
464,11827,2,2020-12-01,2,2021-02-02,0,3,2,02.03,2021,223.888.361.984.862,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,3,539,99851747,402.800.556.220.096,708
465,11791,2,2020-11-23,4,2021-02-03,0,2,1,4.87,2021,573.368.463.331.335,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,118,25087918,41.409.652.679.172,745
466,11805,0,2020-11-26,6,2021-02-03,0,1,0,0,2021,286.555.675.691.471,1,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,11,6,10960633,487.820.887.850.467,391
467,11600,0,2020-10-06,2,2021-02-05,1,1,0,0,2021,219.603.412.011.177,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,20,70,8195084,500.299.756.097.561,114
468,11738,2,2020-11-05,5,2021-02-05,1,5,3,0.27,2021,907.676.827.457.167,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,424,26849162,660.352.156.862.745,145
469,11954,0,2021-01-18,0,2021-02-08,1,1,0,0,2021,417.384.414.103.839,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,17,772,122960993,605.518.737.387.834,132
470,10490,2,2020-02-06,1,2021-02-11,0,5,3,06.03,2021,277.048.457.326.129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,531,73086261,646.755.625.906.235,118
471,10511,2,2020-02-10,1,2021-02-11,0,6,3,0,2021,226.968.165.149.642,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,0,423,60378874,643.782.454.277.286,118
472,12066,0,2021-02-04,1,2021-02-11,0,1,0,0,2021,195.199.317.732.724,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,38,4866008,666.197.358.943.577,455
473,12108,2,2021-02-12,1,2021-02-12,1,2,1,8.63,2021,65.613.219.325.274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,15,23,1720356,64.890.693.877.551,426
474,11908,1,2020-12-21,4,2021-02-16,0,2,1,13.77,2021,234.239.181.279.269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,52,68166,610.324.129.651.861,346
475,12037,0,2021-02-01,6,2021-02-16,0,2,0,0.23,2021,390.398.635.465.448,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,66,11614344,601.634.573.829.532,227
476,11204,2,2020-07-22,4,2021-02-18,0,3,2,5.8,2021,260.648.500.737.226,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,430,123189215,367.132.633.796.124,194
477,11692,2,2020-10-26,5,2021-02-19,1,12,6,6.33,2021,509.151.860.677.501,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,8,96,16617543,562.966.507.554.539,568
478,11836,0,2020-12-02,4,2021-02-19,1,2,0,30.67,2021,45.915.860.787.679,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,203,251676432,266.035.485.564.304,757
479,12052,2,2021-02-02,3,2021-02-19,1,6,3,0,2021,970.807.788.917.336,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,256,39534571,454.695.572.413.793,701
480,11310,2,2020-08-19,4,2021-02-23,1,11,6,0.03,2021,50.407.353.226.274,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19,1265,224863905,402.660.685.230.812,258
481,11677,1,2020-10-23,4,2021-02-23,0,2,0,3.73,2021,492.246.750.070.699,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,520,2618039,389.307.441.101.003,291
482,12026,2,2021-01-29,1,2021-02-23,1,3,2,0.37,2021,140.599.749.135.694,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,15,409,40685731,612.516.847.619.048,426
483,12099,0,2021-02-10,3,2021-02-24,0,1,0,0,2021,100.428.395.520.442,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,25,2578098,6.562.536,348
484,11957,2,2021-01-18,5,2021-02-25,1,13,8,1.37,2021,183.984.813.795.921,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,15,263,57256207,583.288.158.660.844,164
485,10200,2,2019-11-12,5,2021-02-26,0,20,8,1.27,2021,556.892.171.178.654,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,91,15095628,637.026.166.932.163,163
486,10396,2,2020-01-15,4,2021-02-26,1,8,2,6.67,2021,132.364.620.611.159,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,785,78072207,210.195.174.506.829,467
487,10705,2,2020-03-05,5,2021-02-26,1,12,7,5.2,2021,114.823.128.078.073,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,294,45410354,470.433.189.504.373,523
488,10905,2,2020-05-18,5,2021-02-26,1,18,9,3.83,2021,213.207.993.423.484,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,268,95674184,48.474.684.711.389,819
489,11617,0,2020-10-08,2,2021-02-26,0,1,0,0,2021,249.062.411.934.493,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,405,77460657,58.354.485.483.871,12
490,11985,0,2021-01-22,6,2021-02-26,0,1,0,0,2021,137.921.660.425.652,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,29,3488421,661.318.349.514.563,308
491,11766,2,2020-11-16,5,2021-03-01,0,20,15,02.03,2021,142.888.946.062.537,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,304,421180,608.939.481.160.981,122
492,11883,0,2020-12-10,1,2021-03-01,0,1,0,0,2021,125.241.096.382.623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,18,286,32425321,656.511.430.084.746,274
493,12179,2,2021-02-26,4,2021-03-01,1,9,6,1.4,2021,13.253.632.337.807,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,28,3405892,659.065.603.923.973,574
494,11882,2,2020-12-10,5,2021-03-02,0,3,2,0.23,2021,216.267.425.529.365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,9,503,58417124,64.163.637.060.746,287
495,11959,2,2021-01-19,1,2021-03-02,0,2,1,4.6,2021,307.165.728.000.677,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,79,10614269,541.549.767.843.645,107
496,11971,2,2021-01-20,3,2021-03-02,1,6,4,7.6,2021,45.506.033.777.878,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,10,14,20240,409.912.536.443.149,285
497,11606,2,2020-10-06,1,2021-03-03,0,2,1,6.93,2021,286.688.012.800.632,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,60,14960854,307.656.346.892.499,519
498,11930,0,2021-01-06,6,2021-03-03,0,1,0,0,2021,453.922.686.934.333,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,325,1965629,425.494.055.839.307,182
499,11977,2,2021-01-20,4,2021-03-03,0,10,6,1.13,2021,204.343.100.660.817,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,1092,93866963,379.602.820.864.806,337
500,12192,2,2021-03-01,5,2021-03-03,0,10,5,9.63,2021,45.506.033.777.878,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,31,3378661,14.967.638.483.965,849
501,11643,1,2020-10-19,5,2021-03-04,0,2,0,11.97,2021,168.624.428.405.278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,13,655.5,776744,388.871.754.523.997,506
502,11919,0,2020-12-28,1,2021-03-08,0,1,0,0,2021,554.563.330.671.117,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,97,15133867,637.945.765.550.239,753
503,12032,0,2021-01-31,2,2021-03-08,0,2,0,0.67,2021,159.271.118.222.573,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,15,31,3892644,675.748.104.956.268,748
504,12164,2,2021-02-23,1,2021-03-08,1,2,1,5.8,2021,234.827.050.029.164,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,49,6188562,650.363.728.813.559,262
505,11921,0,2020-12-29,4,2021-03-09,0,2,0,37.1,2021,111.989.268.359.056,2,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,1978,4682784,445.243.265.438.378,712
506,11928,0,2021-01-06,2,2021-03-09,0,1,0,0,2021,129.542.704.395.389,1,0,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,20,172,50549797,550.643.966.228.736,318
507,11629,0,2020-10-13,3,2021-03-11,1,1,0,0,2021,756.537.811.557.222,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,12,227,32199707,43.532.813.959.096,792
508,10530,1,2020-02-13,5,2021-03-15,0,2,0,8.1,2021,614.331.456.001.353,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,20,173,25176176,456.296.814.598.855,309
509,11875,0,2020-12-09,3,2021-03-15,1,1,0,0,2021,648.460.981.334.762,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,148,24525813,49.821.875.095.903,717
510,11949,1,2021-01-15,4,2021-03-15,0,2,0,3.13,2021,750.849.557.334.987,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,131,23338594,587.620.920.576.023,835
511,12207,0,2021-03-03,1,2021-03-15,1,1,0,0,2021,144.349.928.653.484,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,102,10879221,101.099.958.356.008,2
512,12043,1,2021-02-01,2,2021-03-16,0,3,0,6.27,2021,343.570.555.022.979,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,68,10349063,600.368.273.704.941,566
513,11327,2,2020-08-21,5,2021-03-17,0,8,5,1.9,2021,853.072.297.971.618,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,235,36356216,434.584.510.108.865,561
514,11722,1,2020-11-03,1,2021-03-17,0,4,0,1.9,2021,513.435.364.143.958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,20,222,2657423,313.327.390.180.879,744
515,12012,2,2021-01-27,4,2021-03-17,0,4,1,0.53,2021,15.803.728.127.453,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,432,62825049,472.590.253.525.856,821
516,12120,0,2021-02-15,6,2021-03-18,1,1,0,0,2021,305.142.495.609.387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,77,7426247,677.119.695.652.174,68
517,10448,1,2020-01-27,5,2021-03-22,1,8,2,17.63,2021,395.902.493.867.539,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,5,9,78,11962295,599.132.234.174.458,284
518,11241,2,2020-08-03,3,2021-03-22,1,8,4,3.87,2021,113.310.024.106.916,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,10,282,37250746,563.844.345.311.274,340
519,11931,2,2021-01-07,2,2021-03-22,1,13,4,3.5,2021,196.813.596.089.322,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,14,78,9628864,350.925.091.423.853,334
520,12016,2,2021-01-27,0,2021-03-22,0,3,2,3.4,2021,472.307.522.758.392,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,18,77,12649081,644.688.735.955.056,486
521,12073,2,2021-02-05,5,2021-03-22,1,15,10,11.9,2021,173.867.178.556.827,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,19,3900074,703.979.203.036.053,354
522,12081,2,2021-02-08,0,2021-03-22,1,2,1,9.73,2021,171.145.144.134.336,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,36,7562283,413.776.511.627.907,190
523,12282,0,2021-03-16,1,2021-03-22,1,1,0,0,2021,46.643.684.622.325,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,202,32113745,865.748.417.834.033,428
524,11145,0,2020-07-14,2,2021-03-23,0,1,0,0,2021,792.043.792.023.836,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,134,2581678,567.558.123.953.099,733
525,11903,1,2020-12-18,5,2021-03-23,1,1,0,0,2021,211.477.020.143.029,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,7,410,62657902,606.914.040.150.565,147
526,11942,0,2021-01-13,1,2021-03-23,0,1,0,0,2021,737.648.825.761.447,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,16,210,29404366,471.144.496.402.878,580
527,11979,2,2021-01-20,4,2021-03-23,1,6,2,4.93,2021,296.926.870.400.654,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,16,49,20693867,753.720.496.408.744,751
528,12209,2,2021-03-04,1,2021-03-23,1,3,1,8.57,2021,668.938.696.534.807,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,132,28411967,516.803.282.312.925,695
529,12240,1,2021-03-08,1,2021-03-23,1,2,0,2.1,2021,796.355.591.112.866,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,7,15,2822014,529.860.224.906.289,128
530,12044,2,2021-02-01,5,2021-03-25,1,13,9,2.53,2021,129.484.457.809.804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,3,388.5,43920057,614.118.244.155.593,504
531,11586,1,2020-10-01,5,2021-03-26,1,6,1,8.43,2021,898.744.167.113.091,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,15,173,2509537,629.547.625.198.361,690
532,11724,0,2020-11-03,1,2021-03-26,1,2,0,6.57,2021,560.865.188.252.812,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,3,91,25575008,39.503.233.589.592,310
533,12256,0,2021-03-11,1,2021-03-26,1,1,0,0,2021,68.259.050.666.817,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,9,240064,533.403.304.178.814,697
534,11203,2,2020-07-22,5,2021-03-29,0,9,5,0.4,2021,114.362.101.992.495,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,3,175,52368233,392.479.895.591.647,561
535,11694,0,2020-10-27,0,2021-03-29,0,1,0,0,2021,108.922.605.366.256,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,10,7,5411246,340.895.736.906.212,161
536,11960,0,2021-01-19,1,2021-03-29,0,1,0,0,2021,959.039.661.868.779,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,14,147,34670281,520.381.796.236.542,459
537,12070,1,2021-02-04,5,2021-03-29,0,3,0,6,2021,558.359.034.454.563,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1050,261415659,378.855.111.307.534,110
538,12123,2,2021-02-16,4,2021-03-29,1,7,4,08.03,2021,302.615.124.622.889,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,81,9171476,597.909.818.277.472,565
539,12126,2,2021-02-16,6,2021-03-29,0,1,0,0,2021,416.380.209.067.584,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,68,15192977,515.908.266.819.608,102
540,12171,2,2021-02-25,4,2021-03-29,0,3,1,1.8,2021,543.949.662.623.883,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,17,8,2543571,379.616.829.268.293,745
541,11888,2,2020-12-11,3,2021-03-30,0,4,2,3.77,2021,865.786.422.149.463,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,13,172,23510093,621.834.841.725.398,659
542,11916,1,2020-12-23,4,2021-03-30,0,9,3,10.77,2021,206.597.393.351.566,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,449,7321338,529.845.622.326.967,181
543,11972,0,2021-01-20,3,2021-03-30,1,2,0,10.5,2021,432.307.320.889.841,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,104,14239423,563.006.812.950.744,715
544,12273,2,2021-03-16,2,2021-03-30,1,3,2,6.43,2021,45.506.033.777.878,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,105,20054784,415.312.419.825.073,780
545,12304,0,2021-03-22,3,2021-03-30,1,3,1,0,2021,967.003.217.779.908,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,48,3188318,562.569.987.995.198,715
546,12328,2,2021-03-25,4,2021-03-30,1,10,7,0.97,2021,536.971.198.578.961,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,110,13615046,663.610.070.662.648,574
547,12312,2,2021-03-23,5,2021-03-31,1,7,5,1.8,2021,849.254.876.433.551,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,277,32226761,568.294.479.280.406,145
548,12363,2,2021-03-31,4,2021-03-31,1,11,8,0.03,2021,13.253.632.337.807,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,28,3405892,659.065.603.923.973,574
549,11965,2,2021-01-20,4,2021-04-05,0,5,3,3.83,2021,302.819.128.919.542,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,666,106554353,534.608.283.041.015,776
550,12102,2,2021-02-11,4,2021-04-05,1,12,9,0.17,2021,191.532.778.081.306,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,4,438,61885875,572.654.449.206.088,574
551,11914,0,2020-12-22,5,2021-04-06,0,1,0,0,2021,17.709.705.308.171,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,19,544,54251325,594.837.005.227.782,435
552,4495,0,2019-09-10,1,2021-04-07,1,1,0,0,2021,336.838.199.254.784,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,648,16325081,358.990.083.737.704,795
553,10639,0,2020-03-03,1,2021-04-07,1,1,0,0,2021,255.180.453.980.897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,7,587,8192796,575.365.286.686.103,771
554,12038,2,2021-02-01,0,2021-04-07,0,2,1,5.87,2021,525.074.907.813.524,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,20,125,22509973,432.998.161.209.068,175
555,12140,0,2021-02-18,0,2021-04-08,1,1,0,0,2021,108.876.993.698.516,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,14,310,46127772,439.652.915.451.895,734
